POINT_ID	SLOPE	NORTHIN_M	EASTING_M	SRTM_M	NGDC_M	LAT	LON	COWCOD 
29225	shelf	262000	567500	-86	-90	34.30716	-119.67185	
29226	shelf	262000	569500	-83	-85	34.30682	-119.65014	
29227	shelf	262000	571500	-77	-83	34.30647	-119.62842	
29228	shelf	262000	573500	-74	-82	34.30612	-119.60671	
29229	shelf	262000	575500	-72	-79	34.30576	-119.58500	
29230	shelf	262000	577500	-69	-76	34.30540	-119.56328	
29231	shelf	262000	579500	-67	-70	34.30504	-119.54157	
29232	shelf	262000	581500	-58	-64	34.30467	-119.51986	
29233	shelf	262000	583500	-52	-55	34.30430	-119.49815	
29234	shelf	262000	585500	-48	-48	34.30393	-119.47644	
29235	shelf	262000	587500	-41	-38	34.30355	-119.45472	
29236	shelf	262000	589500	-34	-34	34.30317	-119.43301	
29237	shelf	262000	591500	-29	-29	34.30278	-119.41130	
29238	shelf	262000	593500	-32	-23	34.30239	-119.38959	
29239	shelf	262000	595500	-10	-9	34.30200	-119.36788	
29240	shelf	262000	597500	-9999	-9999	34.30160	-119.34618	
29080	lower slope	264000	435500	-9999	-1466	34.33937	-121.10552	
29081	upper slope	264000	437500	-1426	-1384	34.33928	-121.08379	
29082	upper slope	264000	439500	-1327	-1342	34.33919	-121.06205	
29083	upper slope	264000	441500	-1290	-1272	34.33909	-121.04032	
29084	upper slope	264000	443500	-1256	-1203	34.33899	-121.01858	
29085	upper slope	264000	445500	-1190	-1144	34.33888	-120.99685	
29086	upper slope	264000	447500	-1120	-1087	34.33877	-120.97512	
29087	upper slope	264000	449500	-1055	-1037	34.33866	-120.95338	
29088	upper slope	264000	451500	-1009	-1009	34.33854	-120.93165	
29089	upper slope	264000	453500	-980	-923	34.33842	-120.90991	
29090	upper slope	264000	455500	-890	-880	34.33830	-120.88818	
29091	upper slope	264000	457500	-866	-826	34.33817	-120.86645	
29092	upper slope	264000	459500	-857	-815	34.33804	-120.84471	
29093	upper slope	264000	461500	-795	-819	34.33790	-120.82298	
29094	upper slope	264000	463500	-768	-761	34.33776	-120.80125	
29095	upper slope	264000	465500	-722	-738	34.33762	-120.77952	
29096	upper slope	264000	467500	-696	-705	34.33747	-120.75778	
29097	upper slope	264000	469500	-656	-688	34.33732	-120.73605	
29098	upper slope	264000	471500	-627	-626	34.33717	-120.71432	
29099	upper slope	264000	473500	-592	-569	34.33701	-120.69259	
29100	upper slope	264000	475500	-530	-547	34.33684	-120.67085	
29101	upper slope	264000	477500	-504	-518	34.33668	-120.64912	
29102	upper slope	264000	479500	-477	-473	34.33651	-120.62739	
29103	upper slope	264000	481500	-451	-446	34.33633	-120.60566	
29104	upper slope	264000	483500	-422	-439	34.33615	-120.58393	
29105	upper slope	264000	485500	-408	-421	34.33597	-120.56220	
29106	upper slope	264000	487500	-398	-398	34.33578	-120.54047	
29107	upper slope	264000	489500	-382	-374	34.33559	-120.51874	
29108	upper slope	264000	491500	-369	-357	34.33540	-120.49700	
29109	upper slope	264000	493500	-342	-341	34.33520	-120.47527	
29110	upper slope	264000	495500	-328	-344	34.33500	-120.45354	
29111	upper slope	264000	497500	-325	-327	34.33480	-120.43181	
29112	upper slope	264000	499500	-311	-320	34.33459	-120.41009	
29113	upper slope	264000	501500	-302	-304	34.33437	-120.38836	
29114	upper slope	264000	503500	-398	-317	34.33416	-120.36663	
29115	upper slope	264000	505500	-364	-325	34.33394	-120.34490	
29116	upper slope	264000	507500	-341	-334	34.33371	-120.32317	
29117	upper slope	264000	509500	-359	-347	34.33348	-120.30144	
29118	upper slope	264000	511500	-364	-364	34.33325	-120.27971	
29119	upper slope	264000	513500	-399	-394	34.33301	-120.25798	
29120	upper slope	264000	515500	-418	-411	34.33277	-120.23626	
29121	upper slope	264000	517500	-432	-428	34.33253	-120.21453	
29122	upper slope	264000	519500	-447	-447	34.33228	-120.19280	
29123	upper slope	264000	521500	-465	-483	34.33203	-120.17108	
29124	upper slope	264000	523500	-499	-502	34.33177	-120.14935	
29125	upper slope	264000	525500	-516	-521	34.33152	-120.12762	
29126	upper slope	264000	527500	-531	-536	34.33125	-120.10590	
29127	upper slope	264000	529500	-548	-547	34.33099	-120.08417	
29128	upper slope	264000	531500	-555	-553	34.33071	-120.06245	
29129	upper slope	264000	533500	-553	-549	34.33044	-120.04072	
29130	upper slope	264000	535500	-541	-547	34.33016	-120.01900	
29131	upper slope	264000	537500	-537	-540	34.32988	-119.99727	
29132	upper slope	264000	539500	-493	-485	34.32959	-119.97555	
29133	upper slope	264000	541500	-461	-470	34.32930	-119.95382	
29134	upper slope	264000	543500	-444	-452	34.32901	-119.93210	
29135	upper slope	264000	545500	-407	-421	34.32871	-119.91038	
29136	upper slope	264000	547500	-402	-398	34.32841	-119.88865	
29137	upper slope	264000	549500	-346	-360	34.32810	-119.86693	
29138	upper slope	264000	551500	-312	-308	34.32779	-119.84521	
29139	upper slope	264000	553500	-267	-267	34.32748	-119.82349	
29140	shelf	264000	555500	-201	-223	34.32716	-119.80176	
29141	shelf	264000	557500	-176	-172	34.32684	-119.78004	
29142	shelf	264000	559500	-118	-148	34.32652	-119.75832	
29143	shelf	264000	561500	-93	-89	34.32619	-119.73660	
29144	shelf	264000	563500	-83	-81	34.32586	-119.71488	
29145	shelf	264000	565500	-77	-77	34.32552	-119.69316	
29146	shelf	264000	567500	-71	-75	34.32518	-119.67144	
29147	shelf	264000	569500	-68	-70	34.32484	-119.64972	
29148	shelf	264000	571500	-63	-66	34.32449	-119.62800	
29149	shelf	264000	573500	-60	-65	34.32414	-119.60628	
29150	shelf	264000	575500	-58	-63	34.32378	-119.58457	
29151	shelf	264000	577500	-56	-62	34.32342	-119.56285	
29152	shelf	264000	579500	-53	-54	34.32306	-119.54113	
29153	shelf	264000	581500	-46	-50	34.32269	-119.51941	
29154	shelf	264000	583500	-46	-43	34.32232	-119.49770	
29155	shelf	264000	585500	-38	-37	34.32194	-119.47598	
29156	shelf	264000	587500	-34	-33	34.32157	-119.45427	
29157	shelf	264000	589500	-26	-27	34.32118	-119.43255	
29158	shelf	264000	591500	-16	-16	34.32080	-119.41084	
29001	lower slope	266000	433500	-1497	-1486	34.35748	-121.12715	
29002	lower slope	266000	435500	-1332	-1343	34.35740	-121.10542	
29003	upper slope	266000	437500	-1343	-1372	34.35731	-121.08368	
29004	upper slope	266000	439500	-1398	-1375	34.35722	-121.06194	
29005	upper slope	266000	441500	-1314	-1324	34.35712	-121.04020	
29006	upper slope	266000	443500	-1271	-1217	34.35702	-121.01846	
29007	upper slope	266000	445500	-1156	-1163	34.35691	-120.99672	
29008	upper slope	266000	447500	-1099	-1106	34.35680	-120.97498	
29009	upper slope	266000	449500	-1065	-1047	34.35669	-120.95324	
29010	upper slope	266000	451500	-1006	-1002	34.35657	-120.93151	
29011	upper slope	266000	453500	-967	-924	34.35645	-120.90977	
29012	upper slope	266000	455500	-901	-879	34.35633	-120.88803	
29013	upper slope	266000	457500	-874	-829	34.35620	-120.86629	
29014	upper slope	266000	459500	-782	-808	34.35607	-120.84455	
29015	upper slope	266000	461500	-766	-777	34.35593	-120.82281	
29016	upper slope	266000	463500	-741	-745	34.35579	-120.80108	
29017	upper slope	266000	465500	-683	-720	34.35565	-120.77934	
29018	upper slope	266000	467500	-678	-670	34.35550	-120.75760	
29019	upper slope	266000	469500	-649	-651	34.35535	-120.73587	
29020	upper slope	266000	471500	-612	-613	34.35519	-120.71413	
29021	upper slope	266000	473500	-577	-561	34.35503	-120.69239	
29022	upper slope	266000	475500	-512	-523	34.35487	-120.67066	
29023	upper slope	266000	477500	-484	-466	34.35470	-120.64892	
29024	upper slope	266000	479500	-444	-451	34.35453	-120.62718	
29025	upper slope	266000	481500	-437	-420	34.35436	-120.60545	
29026	upper slope	266000	483500	-400	-392	34.35418	-120.58371	
29027	upper slope	266000	485500	-378	-385	34.35400	-120.56197	
29028	upper slope	266000	487500	-363	-372	34.35381	-120.54024	
29029	upper slope	266000	489500	-343	-355	34.35362	-120.51850	
29030	upper slope	266000	491500	-329	-335	34.35343	-120.49677	
29031	upper slope	266000	493500	-304	-311	34.35323	-120.47503	
29032	upper slope	266000	495500	-262	-276	34.35303	-120.45330	
29033	upper slope	266000	497500	-273	-262	34.35282	-120.43156	
29034	upper slope	266000	499500	-276	-282	34.35261	-120.40983	
29035	upper slope	266000	501500	-269	-269	34.35240	-120.38810	
29036	upper slope	266000	503500	-273	-275	34.35218	-120.36636	
29037	upper slope	266000	505500	-298	-285	34.35196	-120.34463	
29038	upper slope	266000	507500	-305	-299	34.35174	-120.32290	
29039	upper slope	266000	509500	-326	-320	34.35151	-120.30116	
29040	upper slope	266000	511500	-333	-332	34.35127	-120.27943	
29041	upper slope	266000	513500	-369	-356	34.35104	-120.25770	
29042	upper slope	266000	515500	-388	-380	34.35080	-120.23597	
29043	upper slope	266000	517500	-402	-412	34.35055	-120.21423	
29044	upper slope	266000	519500	-430	-433	34.35031	-120.19250	
29045	upper slope	266000	521500	-458	-466	34.35005	-120.17077	
29046	upper slope	266000	523500	-492	-486	34.34980	-120.14904	
29047	upper slope	266000	525500	-507	-495	34.34954	-120.12731	
29048	upper slope	266000	527500	-518	-521	34.34928	-120.10558	
29049	upper slope	266000	529500	-525	-527	34.34901	-120.08385	
29050	upper slope	266000	531500	-543	-540	34.34874	-120.06212	
29051	upper slope	266000	533500	-517	-542	34.34846	-120.04039	
29052	upper slope	266000	535500	-496	-521	34.34818	-120.01866	
29053	upper slope	266000	537500	-504	-519	34.34790	-119.99693	
29054	upper slope	266000	539500	-470	-470	34.34761	-119.97520	
29055	upper slope	266000	541500	-430	-438	34.34732	-119.95347	
29056	upper slope	266000	543500	-415	-423	34.34703	-119.93174	
29057	upper slope	266000	545500	-351	-406	34.34673	-119.91001	
29058	upper slope	266000	547500	-364	-354	34.34643	-119.88829	
29059	upper slope	266000	549500	-263	-262	34.34612	-119.86656	
29060	shelf	266000	551500	-186	-171	34.34581	-119.84483	
29061	shelf	266000	553500	-151	-149	34.34550	-119.82311	
29062	shelf	266000	555500	-107	-101	34.34518	-119.80138	
29063	shelf	266000	557500	-87	-84	34.34486	-119.77965	
29064	shelf	266000	559500	-77	-79	34.34454	-119.75793	
29065	shelf	266000	561500	-72	-73	34.34421	-119.73620	
29066	shelf	266000	563500	-68	-70	34.34388	-119.71448	
29067	shelf	266000	565500	-63	-61	34.34354	-119.69275	
29068	shelf	266000	567500	-56	-54	34.34320	-119.67103	
29069	shelf	266000	569500	-50	-49	34.34285	-119.64930	
29070	shelf	266000	571500	-44	-45	34.34251	-119.62758	
29071	shelf	266000	573500	-43	-45	34.34215	-119.60586	
29072	shelf	266000	575500	-43	-45	34.34180	-119.58414	
29073	shelf	266000	577500	-42	-44	34.34144	-119.56241	
29074	shelf	266000	579500	-42	-43	34.34108	-119.54069	
29075	shelf	266000	581500	-41	-39	34.34071	-119.51897	
29076	shelf	266000	583500	-36	-35	34.34034	-119.49725	
29077	shelf	266000	585500	-32	-30	34.33996	-119.47553	
29078	shelf	266000	587500	-27	-25	34.33958	-119.45381	
29079	shelf	266000	589500	-15	-14	34.33920	-119.43209	
28922	lower slope	268000	431500	-1584	-1573	34.37560	-121.14880	
28923	lower slope	268000	433500	-1462	-1428	34.37551	-121.12705	
28924	lower slope	268000	435500	-1315	-1333	34.37543	-121.10531	
28925	upper slope	268000	437500	-1282	-1338	34.37534	-121.08357	
28926	upper slope	268000	439500	-1524	-1364	34.37524	-121.06182	
28927	upper slope	268000	441500	-1283	-1334	34.37515	-121.04008	
28928	upper slope	268000	443500	-1220	-1239	34.37505	-121.01833	
28929	upper slope	268000	445500	-1179	-1169	34.37494	-120.99659	
28930	upper slope	268000	447500	-1154	-1115	34.37483	-120.97485	
28931	upper slope	268000	449500	-1092	-1054	34.37472	-120.95310	
28932	upper slope	268000	451500	-1027	-989	34.37460	-120.93136	
28933	upper slope	268000	453500	-968	-915	34.37448	-120.90962	
28934	upper slope	268000	455500	-861	-869	34.37436	-120.88788	
28935	upper slope	268000	457500	-822	-819	34.37423	-120.86613	
28936	upper slope	268000	459500	-774	-782	34.37409	-120.84439	
28937	upper slope	268000	461500	-749	-762	34.37396	-120.82265	
28938	upper slope	268000	463500	-729	-732	34.37382	-120.80091	
28939	upper slope	268000	465500	-689	-681	34.37367	-120.77916	
28940	upper slope	268000	467500	-663	-651	34.37353	-120.75742	
28941	upper slope	268000	469500	-609	-610	34.37338	-120.73568	
28942	upper slope	268000	471500	-588	-570	34.37322	-120.71394	
28943	upper slope	268000	473500	-550	-523	34.37306	-120.69220	
28944	upper slope	268000	475500	-485	-490	34.37290	-120.67046	
28945	upper slope	268000	477500	-457	-449	34.37273	-120.64871	
28946	upper slope	268000	479500	-416	-415	34.37256	-120.62697	
28947	upper slope	268000	481500	-398	-379	34.37238	-120.60523	
28948	upper slope	268000	483500	-353	-352	34.37221	-120.58349	
28949	upper slope	268000	485500	-335	-333	34.37202	-120.56175	
28950	upper slope	268000	487500	-336	-303	34.37184	-120.54001	
28951	upper slope	268000	489500	-282	-284	34.37165	-120.51827	
28952	upper slope	268000	491500	-271	-274	34.37145	-120.49653	
28953	upper slope	268000	493500	-238	-255	34.37125	-120.47479	
28954	upper slope	268000	495500	-220	-231	34.37105	-120.45305	
28955	upper slope	268000	497500	-211	-216	34.37085	-120.43131	
28956	upper slope	268000	499500	-216	-221	34.37064	-120.40958	
28957	upper slope	268000	501500	-225	-239	34.37042	-120.38784	
28958	upper slope	268000	503500	-250	-239	34.37021	-120.36610	
28959	upper slope	268000	505500	-258	-250	34.36999	-120.34436	
28960	upper slope	268000	507500	-269	-261	34.36976	-120.32262	
28961	upper slope	268000	509500	-289	-279	34.36953	-120.30088	
28962	upper slope	268000	511500	-296	-307	34.36930	-120.27915	
28963	upper slope	268000	513500	-349	-336	34.36906	-120.25741	
28964	upper slope	268000	515500	-366	-367	34.36882	-120.23567	
28965	upper slope	268000	517500	-377	-384	34.36858	-120.21394	
28966	upper slope	268000	519500	-418	-411	34.36833	-120.19220	
28967	upper slope	268000	521500	-435	-435	34.36808	-120.17046	
28968	upper slope	268000	523500	-429	-438	34.36782	-120.14873	
28969	upper slope	268000	525500	-459	-445	34.36756	-120.12699	
28970	upper slope	268000	527500	-469	-459	34.36730	-120.10526	
28971	upper slope	268000	529500	-468	-448	34.36703	-120.08352	
28972	upper slope	268000	531500	-480	-462	34.36676	-120.06179	
28973	upper slope	268000	533500	-406	-449	34.36649	-120.04005	
28974	upper slope	268000	535500	-385	-445	34.36621	-120.01832	
28975	upper slope	268000	537500	-382	-442	34.36592	-119.99658	
28976	upper slope	268000	539500	-403	-425	34.36564	-119.97485	
28977	upper slope	268000	541500	-344	-406	34.36535	-119.95312	
28978	upper slope	268000	543500	-250	-352	34.36505	-119.93138	
28979	upper slope	268000	545500	-287	-302	34.36475	-119.90965	
28980	shelf	268000	547500	-191	-107	34.36445	-119.88792	
28981	shelf	268000	549500	-103	-81	34.36415	-119.86619	
28982	shelf	268000	551500	-84	-79	34.36384	-119.84446	
28983	shelf	268000	553500	-195	-77	34.36352	-119.82273	
28984	shelf	268000	555500	-86	-76	34.36320	-119.80099	
28985	shelf	268000	557500	-71	-74	34.36288	-119.77926	
28986	shelf	268000	559500	-71	-73	34.36256	-119.75753	
28987	shelf	268000	561500	-65	-67	34.36223	-119.73580	
28988	shelf	268000	563500	-64	-63	34.36190	-119.71407	
28989	shelf	268000	565500	-59	-59	34.36156	-119.69234	
28990	shelf	268000	567500	-55	-54	34.36122	-119.67062	
28991	shelf	268000	569500	-52	-52	34.36087	-119.64889	
28992	shelf	268000	571500	-49	-47	34.36053	-119.62716	
28993	shelf	268000	573500	-43	-44	34.36017	-119.60543	
28994	shelf	268000	575500	-40	-40	34.35982	-119.58370	
28995	shelf	268000	577500	-36	-38	34.35946	-119.56198	
28996	shelf	268000	579500	-32	-34	34.35909	-119.54025	
28997	shelf	268000	581500	-34	-32	34.35873	-119.51852	
28998	shelf	268000	583500	-30	-25	34.35835	-119.49680	
28999	shelf	268000	585500	-21	-17	34.35798	-119.47507	
29000	shelf	268000	587500	-20	-12	34.35760	-119.45335	
28845	lower slope	270000	431500	-1560	-1529	34.39362	-121.14870	
28846	lower slope	270000	433500	-1374	-1365	34.39354	-121.12695	
28847	upper slope	270000	435500	-1318	-1332	34.39346	-121.10520	
28848	upper slope	270000	437500	-1286	-1321	34.39337	-121.08346	
28849	upper slope	270000	439500	-1408	-1326	34.39327	-121.06171	
28850	upper slope	270000	441500	-1407	-1334	34.39318	-121.03996	
28851	upper slope	270000	443500	-1275	-1239	34.39307	-121.01821	
28852	upper slope	270000	445500	-1238	-1158	34.39297	-120.99646	
28853	upper slope	270000	447500	-1224	-1090	34.39286	-120.97471	
28854	upper slope	270000	449500	-1065	-1049	34.39275	-120.95297	
28855	upper slope	270000	451500	-975	-967	34.39263	-120.93122	
28856	upper slope	270000	453500	-915	-908	34.39251	-120.90947	
28857	upper slope	270000	455500	-906	-848	34.39238	-120.88772	
28858	upper slope	270000	457500	-806	-796	34.39226	-120.86598	
28859	upper slope	270000	459500	-731	-784	34.39212	-120.84423	
28860	upper slope	270000	461500	-709	-734	34.39199	-120.82248	
28861	upper slope	270000	463500	-678	-714	34.39185	-120.80073	
28862	upper slope	270000	465500	-670	-674	34.39170	-120.77899	
28863	upper slope	270000	467500	-623	-618	34.39155	-120.75724	
28864	upper slope	270000	469500	-619	-584	34.39140	-120.73550	
28865	upper slope	270000	471500	-553	-542	34.39125	-120.71375	
28866	upper slope	270000	473500	-512	-511	34.39109	-120.69200	
28867	upper slope	270000	475500	-454	-450	34.39092	-120.67026	
